id_achat,id_client,produit,montant,date_achat
2645,254,Monitor,1126.05,2025-10-12
2646,323,Camera,1597.46,2026-01-07
2647,120,Headphones,1224.09,2025-02-04
2648,139,Monitor,857.52,2025-05-12
2649,1081,Monitor,140.33,2025-09-07
2650,583,Monitor,846.95,2025-12-28
2651,1239,Camera,319.59,2025-08-30
2652,910,Tablet,1519.38,2025-07-03
2653,1437,Headphones,1555.54,2025-08-16
2654,368,Monitor,922.79,2025-04-29
2655,739,Headphones,306.62,2025-02-01
2656,25,Headphones,225.94,2025-08-17
2657,1148,Headphones,1212.92,2025-12-22
2658,421,Camera,212.2,2025-08-05
2659,285,Laptop,838.38,2025-03-31
2660,889,Tablet,1476.28,2025-04-16
2661,914,Headphones,1249.15,2025-06-25
2662,91,Laptop,1547.85,2025-07-21
2663,1016,Laptop,231.8,2025-05-16
2664,615,Laptop,1698.12,2025-07-16
2665,1010,Camera,996.07,2025-04-19
2666,1439,Laptop,1000.88,2025-10-22
2667,1409,Headphones,799.65,2025-01-19
2668,1139,Tablet,102.29,2025-12-06
2669,633,Headphones,390.32,2025-08-11
2670,742,Tablet,752.58,2026-01-09
2671,876,Headphones,1556.09,2025-02-24
2672,510,Laptop,740.12,2025-03-23
2673,564,Tablet,390.1,2025-11-18
2674,129,Phone,415.19,2025-08-26
2675,1230,Camera,65.95,2025-09-01
2676,341,Laptop,1200.9,2026-01-02
2677,1064,Phone,1529.82,2025-08-28
2678,132,Phone,1783.21,2025-10-24
2679,1161,Camera,1782.5,2025-12-12
2680,27,Monitor,760.81,2025-04-13
2681,350,Headphones,1975.11,2025-05-17
2682,1070,Headphones,1533.73,2025-10-10
2683,1299,Headphones,1969.27,2025-06-12
2684,1036,Phone,633.11,2025-08-04
2685,402,Tablet,1718.48,2025-11-23
2686,1147,Phone,584.3,2025-06-29
2687,337,Phone,1925.36,2025-11-18
2688,872,Monitor,351.95,2025-02-24
2689,753,Camera,420.26,2025-04-15
2690,652,Monitor,1367.34,2025-10-14
2691,786,Monitor,68.63,2025-04-04
2692,812,Monitor,1787.02,2025-01-27
2693,283,Phone,208.99,2026-01-04
2694,1323,Camera,270.05,2025-09-01
2695,1345,Monitor,852.88,2025-10-12
2696,1421,Phone,814.05,2025-04-22
2697,330,Phone,1701.99,2025-07-12
2698,405,Phone,370.62,2025-07-02
2699,928,Camera,1676.84,2025-02-11
2700,530,Monitor,707.56,2025-01-23
2701,1224,Tablet,1434.5,2025-02-27
2702,484,Laptop,1362.91,2025-09-08
2703,878,Tablet,437.78,2025-06-13
2704,715,Tablet,264.94,2025-04-22
2705,502,Laptop,853.4,2025-05-23
2706,416,Camera,634.77,2025-04-06
2707,1484,Camera,829.91,2025-08-22
2708,95,Laptop,1849.63,2026-01-13
2709,1495,Tablet,1008.96,2025-10-09
2710,1399,Camera,504.43,2025-07-01
2711,1251,Tablet,1171.67,2025-05-17
2712,954,Monitor,1579.6,2025-05-02
2713,836,Monitor,871.13,2025-02-14
2714,1397,Phone,328.42,2025-11-11
2715,237,Camera,1671.09,2025-11-14
2716,21,Laptop,38.66,2025-03-28
2717,441,Camera,743.23,2025-04-20
2718,1041,Tablet,1662.87,2025-11-19
2719,1174,Camera,995.08,2025-12-30
2720,632,Headphones,1112.68,2025-08-20
2721,1439,Camera,512.81,2025-05-20
2722,1066,Phone,282.88,2025-06-10
2723,1328,Headphones,1158.51,2025-03-19
2724,347,Monitor,902.72,2025-04-11
2725,277,Phone,480.67,2025-12-22
2726,72,Phone,1816.47,2025-08-04
2727,3,Laptop,184.76,2025-03-12
2728,798,Monitor,226.86,2025-10-24
2729,1373,Laptop,1057.0,2025-04-17
2730,516,Monitor,1275.44,2025-04-12
2731,239,Camera,788.45,2025-06-29
2732,53,Camera,1961.75,2025-07-19
2733,703,Laptop,774.79,2025-02-16
2734,1430,Camera,226.33,2025-06-21
2735,1006,Headphones,1001.34,2025-04-12
2736,1121,Camera,261.67,2025-05-14
2737,1497,Monitor,328.96,2025-08-09
2738,729,Phone,1324.59,2025-06-23
2739,523,Headphones,1342.37,2025-04-23
2740,163,Phone,27.3,2025-08-09
2741,1320,Headphones,205.68,2025-05-31
2742,179,Monitor,412.97,2025-07-23
2743,1050,Camera,979.93,2025-08-16
2744,346,Headphones,1913.62,2025-11-14
2745,805,Headphones,663.04,2025-06-19
2746,1466,Tablet,1887.52,2025-03-13
2747,632,Headphones,1929.88,2025-01-24
2748,966,Phone,1570.02,2025-02-02
2749,586,Laptop,1049.67,2025-07-21
2750,945,Monitor,130.84,2025-04-15
2751,1417,Tablet,784.74,2025-06-12
2752,1477,Monitor,73.06,2025-09-02
2753,400,Phone,1073.92,2025-09-27
2754,958,Phone,1552.88,2025-11-06
2755,1184,Tablet,918.73,2025-07-05
2756,658,Headphones,825.95,2025-09-18
2757,1342,Headphones,286.05,2025-07-10
2758,341,Headphones,1371.0,2026-01-07
2759,457,Laptop,912.78,2025-12-23
2760,745,Phone,708.84,2025-08-11
2761,1288,Monitor,1080.45,2025-05-15
2762,1226,Camera,264.96,2025-02-23
2763,1121,Headphones,1144.89,2025-11-27
2764,1181,Phone,700.33,2025-08-11
2765,1480,Tablet,1786.87,2025-02-14
2766,812,Camera,378.01,2025-12-27
2767,1440,Laptop,1551.94,2025-12-26
2768,678,Headphones,1853.87,2025-02-27
2769,568,Monitor,244.32,2025-06-19
2770,1073,Monitor,1009.25,2025-08-02
2771,706,Headphones,1393.9,2025-02-21
2772,273,Monitor,341.84,2025-10-01
2773,756,Monitor,1386.12,2025-06-06
2774,767,Monitor,577.25,2025-09-26
2775,1226,Headphones,1183.8,2025-03-17
2776,1345,Headphones,609.41,2025-12-16
2777,327,Tablet,988.3,2025-04-21
2778,1425,Tablet,1571.53,2025-02-18
2779,1290,Laptop,1333.39,2025-02-09
2780,1068,Laptop,1474.48,2025-12-09
2781,765,Phone,1816.2,2025-05-02
2782,1268,Camera,301.62,2025-10-16
2783,603,Monitor,155.92,2025-02-20
2784,321,Camera,1400.72,2025-06-25
2785,1275,Phone,1286.04,2025-04-06
2786,836,Phone,726.34,2025-03-23
2787,264,Monitor,1356.8,2025-01-19
2788,1233,Tablet,1676.51,2025-03-05
2789,1177,Laptop,1455.8,2026-01-01
2790,1429,Tablet,342.14,2025-06-25
2791,635,Monitor,1216.83,2025-07-24
2792,1034,Tablet,502.78,2025-08-12
2793,277,Monitor,803.55,2025-03-04
2794,941,Monitor,1633.48,2025-03-06
2795,395,Tablet,1293.64,2025-11-24
2796,1089,Camera,53.38,2025-07-16
2797,526,Phone,641.4,2025-01-22
2798,527,Laptop,1339.52,2025-12-12
2799,827,Laptop,278.24,2025-10-09
2800,732,Laptop,1604.05,2025-06-15
2801,976,Camera,1304.96,2026-01-16
2802,640,Laptop,111.1,2025-10-28
2803,1004,Monitor,1205.98,2025-05-03
2804,778,Headphones,439.25,2025-09-09
2805,726,Headphones,909.63,2025-08-06
2806,1276,Phone,1430.89,2025-08-02
2807,1153,Phone,258.27,2025-06-20
2808,142,Camera,1724.41,2025-09-21
2809,873,Camera,84.29,2026-01-04
2810,956,Headphones,728.11,2025-04-03
2811,328,Phone,645.82,2025-04-07
2812,623,Laptop,1389.37,2025-07-25
2813,1190,Headphones,1199.06,2025-08-08
2814,668,Phone,23.14,2025-10-18
2815,140,Monitor,1572.22,2025-06-30
2816,998,Headphones,687.69,2025-07-31
2817,845,Laptop,888.83,2025-11-17
2818,693,Monitor,727.84,2026-01-17
2819,502,Phone,1788.5,2025-09-16
2820,1006,Headphones,1806.92,2025-11-02
2821,757,Camera,880.78,2025-01-24
2822,121,Laptop,1839.07,2025-08-12
2823,871,Tablet,828.92,2026-01-07
2824,836,Camera,1272.24,2025-01-26
2825,169,Headphones,923.17,2025-04-02
2826,1195,Laptop,1286.92,2025-02-13
2827,21,Tablet,814.41,2025-10-19
2828,570,Monitor,1715.38,2025-01-20
2829,970,Headphones,171.65,2025-07-31
2830,162,Phone,63.64,2025-04-25
2831,1187,Laptop,1748.65,2025-03-14
2832,268,Headphones,1659.3,2025-03-14
2833,341,Laptop,770.47,2025-07-18
2834,877,Monitor,878.81,2025-06-07
2835,155,Monitor,1210.35,2025-08-19
2836,1393,Phone,410.07,2025-07-14
2837,137,Camera,327.15,2025-11-08
2838,2,Tablet,1728.9,2025-11-06
2839,194,Phone,618.1,2025-05-02
2840,566,Phone,1162.66,2025-07-16
2841,723,Laptop,723.84,2026-01-01
2842,896,Headphones,157.59,2025-06-29
2843,1315,Phone,1334.99,2025-04-21
2844,1020,Tablet,385.15,2025-04-07
2845,335,Monitor,56.04,2025-01-30
2846,371,Headphones,1432.22,2025-03-18
2847,867,Monitor,1739.29,2025-06-11
2848,402,Headphones,817.3,2025-11-24
2849,638,Monitor,1060.71,2025-05-10
2850,458,Headphones,514.51,2025-03-27
2851,1038,Tablet,1474.65,2025-11-24
2852,664,Camera,390.22,2025-06-28
2853,1198,Headphones,65.55,2025-10-09
2854,710,Camera,989.26,2025-06-19
2855,756,Laptop,652.58,2025-08-20
2856,1478,Laptop,1848.98,2025-03-19
2857,632,Laptop,649.51,2026-01-05
2858,286,Camera,544.13,2025-10-08
2859,1462,Monitor,1879.44,2025-03-18
2860,835,Phone,819.59,2026-01-11
2861,385,Tablet,1735.47,2025-07-31
2862,710,Headphones,386.04,2025-07-08
2863,55,Tablet,135.34,2025-07-08
2864,1166,Phone,200.2,2025-10-03
2865,333,Tablet,1701.76,2025-10-25
2866,555,Laptop,946.08,2025-12-13
2867,315,Laptop,590.92,2025-04-25
2868,1313,Phone,1830.09,2025-08-10
2869,171,Monitor,1561.93,2025-03-20
2870,1199,Camera,1029.77,2025-07-25
2871,1437,Phone,973.3,2025-09-15
2872,385,Phone,45.18,2025-09-30
2873,389,Phone,666.85,2025-11-11
2874,310,Phone,36.04,2025-12-15
2875,600,Camera,1809.33,2025-04-20
2876,928,Phone,1189.74,2025-04-05
2877,729,Phone,1207.3,2025-07-14
2878,1217,Monitor,575.29,2025-06-10
2879,653,Laptop,1298.39,2025-02-28
2880,1464,Camera,1866.73,2025-09-15
2881,180,Camera,223.17,2025-05-16
2882,1191,Laptop,1948.1,2025-12-22
2883,939,Phone,1087.7,2025-04-20
2884,1129,Monitor,1377.13,2025-02-17
2885,531,Headphones,1091.44,2026-01-01
2886,432,Phone,1023.12,2025-05-21
2887,70,Camera,1073.91,2025-04-07
2888,464,Headphones,1818.01,2025-12-24
2889,283,Headphones,296.24,2025-11-27
2890,1081,Tablet,1790.89,2026-01-06
2891,276,Camera,1067.44,2025-04-07
2892,514,Headphones,228.81,2025-05-14
2893,142,Tablet,1543.34,2025-05-05
2894,737,Camera,1651.25,2025-08-05
2895,1235,Laptop,94.35,2025-04-14
2896,1328,Tablet,1649.73,2025-10-30
2897,1335,Laptop,420.31,2025-09-26
2898,71,Laptop,1979.23,2025-11-15
2899,506,Camera,466.23,2025-06-07
2900,262,Tablet,383.41,2025-01-19
2901,402,Tablet,619.81,2025-06-10
2902,55,Headphones,1352.54,2025-12-22
2903,1192,Phone,1723.22,2025-10-18
2904,316,Camera,1735.65,2026-01-17
2905,722,Headphones,227.27,2026-01-12
2906,904,Camera,653.25,2025-07-21
2907,86,Monitor,617.13,2025-11-19
2908,869,Tablet,1829.75,2025-07-02
2909,805,Monitor,1575.08,2025-07-28
2910,741,Tablet,1520.58,2025-11-04
2911,546,Monitor,1545.96,2025-03-26
2912,531,Laptop,987.57,2025-11-16
2913,1462,Monitor,773.29,2025-04-23
2914,402,Tablet,1135.87,2026-01-07
2915,673,Headphones,374.35,2025-12-27
2916,175,Phone,1483.2,2025-06-26
2917,1212,Monitor,914.87,2025-09-28
2918,642,Camera,1148.97,2025-04-25
2919,791,Laptop,1075.34,2025-06-15
2920,1165,Tablet,1532.49,2025-09-13
2921,1334,Monitor,1071.89,2025-10-06
2922,1472,Headphones,1965.46,2025-03-20
2923,1080,Camera,953.2,2025-10-29
2924,644,Phone,1881.91,2025-03-24
2925,880,Laptop,1304.75,2025-10-03
2926,46,Phone,274.57,2025-05-04
2927,1329,Camera,1285.25,2025-07-23
2928,295,Laptop,562.74,2025-10-03
2929,976,Tablet,1724.21,2025-09-14
2930,1347,Monitor,1669.6,2025-05-05
2931,421,Camera,1778.78,2025-12-30
2932,120,Camera,1300.38,2025-03-04
2933,578,Monitor,1715.54,2025-04-30
2934,575,Monitor,1866.74,2025-06-27
2935,1347,Tablet,1351.26,2025-09-08
2936,1081,Tablet,1114.19,2025-12-24
2937,1082,Headphones,139.75,2025-07-09
2938,871,Monitor,1428.72,2025-07-13
2939,103,Camera,958.05,2025-06-14
2940,707,Laptop,323.12,2026-01-18
2941,100,Tablet,1144.65,2025-07-12
2942,904,Tablet,1758.43,2025-04-01
2943,390,Camera,1138.26,2026-01-11
2944,1263,Phone,465.71,2025-08-27
2945,1363,Monitor,1228.34,2025-03-11
2946,361,Tablet,1634.78,2025-08-27
2947,254,Camera,658.09,2025-10-21
2948,238,Camera,941.68,2025-08-04
2949,626,Laptop,1861.44,2025-04-01
2950,440,Monitor,1735.31,2025-10-28
2951,354,Camera,1334.56,2025-02-21
2952,708,Tablet,873.86,2025-07-10
2953,1025,Monitor,1920.7,2025-12-25
2954,1015,Laptop,1210.04,2025-07-23
2955,510,Monitor,1540.95,2025-02-14
2956,980,Phone,508.69,2025-07-02
2957,668,Tablet,1146.56,2025-08-01
2958,703,Headphones,1347.93,2025-06-23
2959,15,Monitor,387.34,2025-12-04
2960,495,Phone,953.51,2025-05-01
2961,1097,Monitor,758.03,2025-02-26
2962,738,Headphones,65.2,2025-05-20
2963,1407,Camera,1709.29,2025-08-08
2964,452,Headphones,1532.72,2025-07-31
2965,1497,Tablet,1285.9,2025-05-20
2966,1486,Headphones,721.86,2025-08-04
2967,233,Monitor,436.48,2025-10-15
2968,684,Laptop,691.71,2025-03-31
2969,1031,Laptop,65.4,2025-09-11
2970,1307,Monitor,52.19,2025-06-13
2971,1499,Phone,1597.24,2025-08-24
2972,724,Camera,721.56,2025-11-03
2973,236,Laptop,865.69,2025-10-31
2974,1413,Phone,1951.08,2025-04-26
2975,778,Camera,176.25,2026-01-09
2976,1201,Headphones,297.58,2025-04-30
2977,1274,Tablet,1131.28,2025-04-01
2978,777,Laptop,1044.92,2025-05-07
2979,107,Monitor,1602.97,2025-02-08
2980,665,Laptop,1472.17,2025-07-15
2981,22,Camera,551.14,2025-08-21
2982,1074,Laptop,1033.74,2025-03-13
2983,308,Camera,1184.83,2025-10-07
2984,187,Laptop,741.57,2025-01-27
2985,147,Camera,898.07,2025-04-02
2986,501,Camera,1628.92,2025-08-31
2987,594,Phone,787.72,2025-05-02
2988,541,Camera,1768.98,2025-04-16
2989,329,Camera,1911.13,2025-04-19
2990,583,Phone,275.94,2025-03-13
2991,186,Headphones,946.6,2025-08-25
2992,258,Camera,597.09,2025-08-08
2993,1169,Tablet,1530.1,2026-01-01
2994,909,Tablet,1234.05,2025-06-19
2995,1051,Monitor,1164.14,2025-05-13
2996,1365,Phone,1235.09,2025-05-03
2997,1085,Phone,1098.78,2025-05-14
2998,1315,Tablet,320.71,2025-08-12
2999,1242,Headphones,784.1,2025-09-27
3000,496,Tablet,121.63,2025-09-08
